Evet ürün çok güzel,Olumlu
Çok kullanışlı harika bir mikser,Olumlu
Çok güzel halı iyi çekiyor süper olmuş gücü teknoloji,Olumlu
ürün çekim gücü çok iyi ....bu fiyata başarılı ve kullanışlı bir ürün.,Olumlu
Bu ürünü bilmiyorum ama Snopy nin SN-R5 modeli var yakın fiyatta ses ve müzik kalitesi çok yüksek seviyede bassı özellikle çok iyi tavsiye ederim,Tarafsız
Görüntü iyi kullanım iyi,Olumsuz
"urun zaten 6 günde elime ulaştı birde servise kurdurmak için aradığımda
gün veriyorlar çocuk kandırır gibi gelmiyorlar tamamiyle mağdur duruma
düştüm birdaha altus mu tovbe",Olumsuz
kulaklık standar çok üst seviyede bişey bekliyorsanız hayal kırıklığına uğrarsınız teslimatı zamanında gerçekleşti.,Tarafsız
ürünü begendim görünüşü şık tasarim  ve emiş gücü cok güzel gercekten,Tarafsız
gerçekten ürünü beğendim.çok kullanışlı.pratik.,Olumlu
"Makine resmen yamulmuş. Ya kargo ya da servisten kaynaklı şase kaymış.
Mağazaya bildirmeme ve fotoğraf göndermeme rağmen kapağın açılması için
öyle boşlukların olması gerek dendi. Ama makinenin gövdesi sola, alt
tarafı da sağa kaymış. Yarın servis gelip bakacak. Bir daha yerli
firmadan beyaz eşya mı? Hayır.",Olumsuz
"Malesef , ızgara güzel ama temizlenmesi çok zor vidalı mekanizma",Olumsuz
Ütü ye çok fazla bütçe ayırmaya gerek yok...Philips ütü fazlasıyla işinizi görür. .tavsiye ederim....,Olumlu
Ürün kargo ve paketleme tesisi iyi. Fakat çok kaliteli bir ürün değil.,Tarafsız
Ürüm calismiyor kargo ilgilenmiyor hic bise anlamadim pismanlik icerisindeyim,Olumsuz
"WD BLUE sipariş etmemize rağmen normal versiyon bi HDD gönderdiler. Acil
olduğu için değiştirmdik.Bu yüzden 3 yıldız verdim. onun dışında
iletişim,paketleme güzeldi.",Tarafsız
Sizce bataryası birkaç yıl sonra ölür mü? Şu anda bende Dell marka bi laptop var Inspiron serisinden 7 yıllık 2 yıldır bataryası ölmüş diyebilirim. Apple dışında bütün laptopların bataryası ölmeye mahkum mu acaba? Bilgili arkadaşlar cevaplarsa sevinirim :),Tarafsız
Evet çok güzel mükemmel,Olumsuz
Kesinlikle tavsiye ederim kaliteli sağlam ürün,Olumlu
"Ürünü orijinal kutusuyla kargo poşetine geçirip göndermişler. Benim için
tam bir hayal kırıklığı. Kutu birçok yerden ezilmisti ve nemlenmişti.
Ayrıca yazdığım mesaja da günler sonra genel geçer bir cevap yazmışlar.",Olumsuz
"Sağlam paketleme, Hızlı teslimat ve eve kadar teslim edildiği için
teşekkür ederim. Gözünüz arkada kalmadan alış veriş yapılabilecek bir
mağaza. Tavsiye ederim.",Olumlu
Ürün yeni aldım . Ne kanallar ayarlı ne internete giriyr ne ip tv açılıyr nede enigma 2 yüklü bilginize,Olumsuz
"Blender kullanışsız, güzel parçalamıyor. Sürekli açıp büyük parçaları bıçaklara doğru itmek gerekiyor. Ayrıca motoru hemen yandı.",Olumsuz
Fakir yazıyor bana arzum geldi hiç memnun değiliz ne yapalım,Olumsuz
telefon güzel hiç bir sıkıntı yok memnun oldum telefondan ama tek sıkıntı garantisi nasıl bilmiyorum,Olumlu
hemen iade ettim cok kalitesiz gelen bildirimleri gostermiyor,Olumsuz
"Olumlu yönleri: ürün anlatıldığı gibi

Olumsuz yönleri: ---yok",Olumlu
Olumsuz yönleri: Ürün alt tabanında kaymaması icin takılan lastiklerinden kopmuş olarak ulaştı elime mağazaya teşhir olarak koyduğunuz ürünleri müşteriye göndermeyin!!,Olumsuz
el supurgesinin icinden cikan uzun aparat koltuk icleri icin olan kutudan cikmadi.ayrica sarj olurken sadece 2 cizgi gosteriyor.3. cizgi hic dolmuyor.coronadan dolayi geri gonderemedim.ama amazzon bana kusurlu mal yolladi.,Olumsuz
"Telefon 10 numara beş yıldız, mağaza ise oldukça güvenilir ve hızlı. telefon sorunsuz bir şekilde iki gün içinde elime geçti. emeği geçen herkese teşekkür ederim.",Olumlu
Evet gayet güzel ve kullanisli,Olumlu
ürünü geleli bir hafta oldu.  tek kelime ile mükemmel bu fiyata böyle bir makina kaçmaz. her çekimden sonra temizlemek gerek temizlemeside çok kolay. hergün makinaya çekiyorum çıkan pisliğe ben bile şaşırıyorum daha dün çekmememişmiydim diyorum. tek olumsuz luk gelmesi on gün sürdü .,Tarafsız
Eşime aldım. Kazanlı ütü istiyordu. Herkesin beklentileri farklı olabilir ama bence 10 numara. Fiyatı da araştırdığım kadarıyla en iyisi. Diğer satış yerlerinde 1200-1500 civarında dolaşıyor.. Ben aldığımda 1099 du.,Olumlu
Markalı diye tercih ettim ama kötü. Alınmaz.,Olumsuz
"İdare eder Açıklamada belirtmemişler ürün 600w motor gücünde.Elma,armudun kabuklarını soymadan sıkma yapamadım.Sürekli takıldı.Kabuksuz elmadan bile büyük parçalarda posa çıkartıyor.Onun dışında vantuzları tezgaha iyi yapışıyor.Temizliği kolay.Ama çok verim beklemeyin.",Tarafsız
ben tavsiye etmem ben nerdeyse 2 sendedir kullandım saçı mahvediyo tabi benimkini boyle yaptı diye yerlerinki boyle olcak degil dmfakat biraz daha fazla para verip kaliteli saclar alın wax saca fazla uygulamayın 1 fındık tane kadar yeterli uzun saç olsa bile cunku uzun saçım sat diyipte fazla alırsanız saçı mahvedersiniz bide uzun saç icin dedim cunku uzun saçlı insanlar bu şekilde kullanıyo ıslak saca uyguluyosun sonra fon çekiyosun daha kolay sekil veriyosun saca,Tarafsız
"Hayır begenmedim   Güvenilir diye aldık ama böyle cıktı cok asırı yemek
yapan bi insan da degilim gercekten üzücü insallah bir çözümü bulunur",Olumsuz
"fiyat/ performans iyi,",Olumlu
"K 3284 Gurme
Çay Makinesi garanti süresini armalarımda da bulamadım.Bilen varmı?",Olumsuz
"Olumlu yönleri: Kompakt dizayn, az yer kaplıyor.

Olumsuz yönleri: Çok ses yapıyor. Sabit bıçaklar yüzünden soldaki haznenin temizlenmesi oldukça zor. Çalışması için hem sağdaki hem soldaki haznelerin aynı anda takılı olması gerekiyor. Ayrı ayrı kullanamıyorsunuz ki bu çok saçma. Sağdaki hazneyi yerine oturtup kilitleyebilmek için oldukça hünerli olmanız gerekiyor. Bir kerede yapmanız mucize olur. Henüz rende, hamur, narenciye sıkacağını denemedim. Umarım onlarda bi sorun çıkmaz.",Tarafsız
"Olumlu yönleri: ürün malzemesi zayıf

Olumsuz yönleri: parasına göre idare eder",Tarafsız
15 gün önce satın aldım. Sanki traktör çalışıyor o kadar sesli. 10 yıl önce aldığım Arçelik marka sandık tipi dondurucu bile bundan çok daha sessiz çalışıyor. Siemens markasına güvendim aldım. Verdiğim parayı helal etmiyorum. Bir şekil aldıysanız 14 gün içinde iade edin uğraşmayın.,Olumsuz
Biraz daha emiş gücü fazla olsa mükemmel olurdu iß görür,Tarafsız
"Ürünü çok beğenmedim çok sıradan bence. Dediğim gibi umarım orijinal
üründür; mağaza orijinal olduğunu belirtti.. Onlara güvenmekten başka
çare yok.",Tarafsız
"kargo poşedinden çıkartınca mouse direk elime geldi ve sağ click
üzerindeki yapıştırma kalkmış. geri gönderirdim de mouse um yok başka
kullanacağım. gelip yüzünüze atmak vardı bunu da neyse. adam gibi yapın
işinizi",Olumsuz
Arkadaşlar çok temiz ve güvenli bir cihaz. Ben memnunum... Alışverişte gayet kolay... 2 günde geldi siparişim.. Tavsiye ederim.. Selâmetle..,Olumlu
"henüz kullanmadım , ama göründüğü gibi geliyor sadece kutusu biraz ezikti o da kargodan",Olumsuz
fiyat performans bakımından düşük bir urun xaiomi mi band4 varken para verilmez kalp ölçümü adım sayari verimsiz,Olumsuz
"Standart kullanım için iyi bir bilgisayar ancak anakart modeli çok kötü
adını bile duymadığım bir marka ve eski nesil bir anakart.",Olumsuz
Aktarımı çok yavaş,Olumsuz
denemeden bisey diyemem,Tarafsız
yarı yarıya gold ve alta rica karıştırıp yapınca süper oluyor,Olumlu
Merhaba hiç sonucunu bilmediğim bir urundu boyle bir urunun peynir ekmek gibi satması lazım diye düşündüm aldım denedim şöyle zamanlama ozelliği yok urunun basta bunu soyleyebilirim su haznesi kolay cıkıyor ve doldurduğunda sabaha kadar yetiyor uzun çalışmada nem oranını cok yukseltiyor pencerenın acık kalması lazım sıcaklığa gelince ev içi 27 uflediği hava 22-23 derece civarında oluyor bu da gayet iyi bir sonuç ev sıcaklığı 30 üflediği 25 derece oluyor.bunlar test sonuclarım.en son sese gelelım ses çok hatta sesi nedeniyle iade edecektim hanım dursun dedi olçtum yanında 72 db ses yapıyor uyunuyor ama çok kafa şişiriyor. balkonu acıpta yatanlar için guzel ama klıma gibi kapalı kullanılmaz fanı çok guçlu 1. kademeden fazla çıkmadım çıktığımda seste artıyor haliyle rahatsız edici.Çinde yapılmış urun ama kalite açısından fena değil,Tarafsız
altın rengini aldım; harika bir telefon bu fiyata almak beni cok mutlu etti 3 gündür kulllanıyorum iyiki almısım kamerası kulllanımı herseyıyle güzel... 3 buyuk oyun yükledim hc bir takılma ısınma yasamadım almak ısteyeblere tavsiye ederim...,Olumlu
boyutu beklediğimden küçük ama yeterli rengine bayıldım,Olumlu
Çok güzel bir set  tefal markası yine öne çıkmış uygun fiyat ve hızlı teslimat için teşekkürler,Olumlu
Ses kalitesi yakın fiyattaki rakiplerinden çok daha kötü. İzolasyon hiçe yakın. Birçok kulaklık denedim ve bas sesleriyle övünen JBL'in bu ürününü beğenmedim. Reimers'tan sonra olumsuz bir deneyim yaşattı.,Olumsuz
Fiyatına göre iyi bi ürün alınabilir,Tarafsız
Hizli Ve özenli kargo,Tarafsız
Ürünün karıştırıcı aparatları kısa. Derin kaplarda sorun yaratabilir. Fiyat performans ürünü. Satıcı hızlı bir şekilde kargoladı.,Olumlu
"Ürün anlatıldığı gibi fakat kargolama da kutu özensiz yapılmış hafif
çizik var. daha iyi olabilir.",Tarafsız
"Arkadaşlar bu üründen uzak durmanızı tavsiye ederim. Farklı zamanlarda 2 kez aldım bu ürünü. İkisinde de bikaç yazma silme deneme yaparken ikisinde de ""yazma koruma hatası"" ile karşılaştım. Bir daha da sandisk ürünlerine pek bakmayacağım bu tecrübelerimden sonra. Birisinin para iadesini bile alamadım. Sağolsun amazzon bu konularda inanılmaz. Yurtdışı alışverişi de yapan büyük bir amazzon hayranıyım. 30 gün iade politikası çok muazzam bir olay. Artık herkesin bu uygulamaya geçmesi lazım. Lafı geçmişken değineyim dedim ""Çok Teşekkürler amazzon""",Olumsuz
3  AYDA BİR TAMİRE GÖTÜRÜYORUM.UZAK DURMAK LAZIM,Olumsuz
"Beklentinin çok yüksek olmasın, Birincisi kargo şirketi berbat, başka
şirket yokmuş gibi yurtiçi kargo da niye ısrar ediliyor? Adamlar
ellerindeki ürünü eve getirmiyo, neyse ürüne gelince süper bir ürün
beklemeyin, başta paket çok zayıf, kargoda yırtılmış, ürün basit,
kaliteli birşey yapılmamış, ısıtıcı rezistanslar açıkta, geç pişiriyor
vb. Şeyler kısacası hayaller ve gerçekler farklı.",Olumsuz
işe yarayan bir ürün,Olumlu
Sarjı 4-6 saat yazmissiniz sarji sadece en fazla 2 saat gidiyo ??,Olumsuz
Avantajlar : Hersey<br />Dezavantajlar : Fiyat<br />4 yıldır sabah 8 den akşam 8 e çalışıyor mükemmel. Ergonomik kalabalık misafirler için muhteşem sessiz hızlı kaynama demlik süzgeci harika 3 kez sabaha kadar fişte çalışır halde unuttuk otm olarak şu bitince kapanmış hiç sorun yaşamadım o kadar memnunum ki çevremdeki herkese tavsiy e ettiğim gibi üretimden kalkar endişesiyle 1 tane daha alıp yedekledim:)))),Olumlu
Cihaz yakın mesafeden çekilen görüntüleri çok net yansıtıyo ama uzak mesafeden çekilen görüntüler çamur gibi insanların yüzü piksel piksel oluyo ben incelemeden aldım siz  bayiden inceleyip öyle alın derim ayrıca cihazın önündeki samsung yazısı eğri yazılmış en çok canımı sıkanda bu oldu incelemeden almayın,Olumsuz
Bugün elimize ulaştı ama malesef çalışmıyor. Saatlerce bekledik ısınmıyor lambası da yanmıyor,Olumsuz
ALALIM MI  ALMAYALIM MI  ? KARARSIZ  KALDIM  ses  yapar mı  çalışken,Olumsuz
çok güzel kullanışlı iyi paketlemişti fakat kenarı kırık geldi çok önemli değil kullanımına engel olmuyo öyle gönderilmiş galiba,Olumlu
güvenmeyin sakin,Olumsuz
16 gb hafıza kartı üzerinde yazan içindeki hafıza 8 gb çıktı20 yıllık elektronik ustasıyım böyle birşey görmedim2 adet aldım diğerini açmaya korkuyorumDaha fazla alacaktım yakışmadı sizeamazzon hızlı kargo için teşekürler,Olumsuz
kargo suresi uzun c.tesi verdik persembe  aksam geldi ütü güzel,Tarafsız
"pek bir faydasını göremedim , boşa para vermeyin",Olumsuz
Çok ısınıyor  kışın kullanın işe yarasın,Tarafsız
Muhteşem!,Olumlu
"Ergonomik değil, ele tam oturmuyor, küçük kalıyor. Tekerleği oldukça sert ve konumlandırılması iyi değil, sağdaki keskin kıvrım bir süre sonra serçe parmağı rahatsız etmeye başlıyor. Kısacası gün boyu içiniz bilgisayar ile ise tavsiye etmem. 
2 yıldızı malzeme kalitesi iyi olduğu için ve sessiz olduğu için verdim.",Olumsuz
Gecikmelidir olsa geldi.,Olumsuz
arkadaslar urunu alali 2 hafta oldu ilk 2 sarjda tam randuman vermiyor ben 14 saat 3 sefer ilk uc sarji sarjda beklettim suan cok guzel 3000 mah lik g2 telefonumu 2 sefer tam dolduruyor dahada icinde sarj kaliyo ama kac daha doldurur bilmiyorum cok powerbank denedim hic ayarvtutturamadim gercekten alin derim tam gucunu veriyor saygilar,Tarafsız
ÜRÜN ÇOK KALİTELİ DEĞİL.İNCE BİR SACI VAR.BİR DE YAZDIĞI GİBİ MAVİ DEĞİL SİYAH RENK GELDİ,Tarafsız
10   güzel bir süpürge,Olumlu
"alt bölüm yerinden çıkartılabiliyor olsaydı bi tık daha fazla puan verirdim, ciddi temizlik sorunu var , komple temizlik için vidaları sökmek gerekiyor, yemek olayına gelirsek; body building sporcusu olduğumdan hergün 1 kiloya yakın et yiyorum ilk pişirmede eti kötü pişirmedi ama mangal tadı beklemeyin  ve eti kuru yemek istemiyorsanız alt hazneye 2 bardak su koyun, döküm tavaya geri dönücem",Tarafsız
Sebzeleri dört beş günden fazla taze tutmuyor  hiç hoşuma gitmedi bu özelliği hemen yumusamaya Bozulmaya basliyor,Tarafsız
Cihaz güzel anlık ve hızlı ısınmak için süper duvara montaj yapılıp kumanda ile kullanımı güzel..,Tarafsız
Olmamış,Olumsuz
Sıkma kolu takılma yapıyor. Dişli sıkışma yapıyor.,Tarafsız
"Arkadaşlar merhaba, 3 yıl önce bu makineden bende aldım. İlk yılı 200 gün, sonraki 2 yıl 365 gün kullanım oldu. 3 yıldır sorunsuz, verimli bir kullanımımız oldu. Bu yıl ana kart arızası verdi. Servis çağırdım. 1 hafta içerisinde müdahale ettiler. Ertesi hafta aynı sorun tekrarladı. Tekrar servise başvurdum. Gelmelerini bekliyorum. Bakalım sonuç ne olacak? Sadece bilgi amaçlı iletiyorum. Belkide sadece benim başıma gelmiş olabilir. Ürün fiyat-performans olarak gayet iyi. Ürün garanti süresini uzatarak almanızı ve kullanmanızı tavsiye ederim.",Olumlu
Kesinlikle tavsiye etmem.,Olumsuz
(Akü ve Şarj Cihazı Dahil Değil) yazmalı,Olumsuz
gayet güzel paketleme yapılmış ge kullanımı kolay. teşekkür ederiz,Olumlu
Harika bir telefon  Beklediğimden daha iyi  Teşekkürler,Olumlu
Ürün güzel teşekkür ederim,Olumlu
"Özellikle evde balık yapabilmek için aldığım bir ürün. Malzeme kalitesi çok iyi olmamakla birlikte rezistansın tutturulmuş olduğu iç aksam çubuk malzemesinin yeterli uzunlukta olmaması ya da yayın uygun olmaması sebebi ile ilk pişirmemde sıkıntı yaşadım. Sonrasında yayı değiştirip, çubuğu da vida noktasında sıkıştırdığım vakit sıkıntıyı aşmış oldum elbette dikkatli kullanarak. Ancak pişirmesi gayet başarılı. Közleme de gayet iyi oluyor. Bilginiz olsun arkadaşlar.",Tarafsız
alalı tam 1 yıl oldu.1089 liraya almıştim. tabi kimse de bu tlf yok tereddut ederek  aldım birazda. iyi ki de almışım. kasma donma yavaşlama yok. kullanımı kolay. çoğu 2000-3000tl lik marka tlf larla başa baş kapışır. hatta attisi daha fazla. mı 9 guncellemsiyle tlf resmen level atladı. alacaklara tavsiyem güzel tlf supheniz olmasin bizi yarı yolda bırakacak diye falan al kullan keyfine bak.,Olumlu
"Ürünü aldım şükür Bi sıkıntı cıkmadı 2 aydır kullanıyorum Bi problem
yasamadım tavsiye ederim.",Olumlu
next combo uydu alıcısı yorumlarından okuyup onun için almıştım ama nafile uydu alıcısı fiyasko benlentimi karşılamadığı için tekrar iade etmek zorunda kaldım denemeye zaman olmadı ama sorunsuz modemi gördü,Tarafsız
çok güzel anlatıldığı gibi sorunsuz alışveriş,Olumlu
üründen yana bir sıkıntı yok fiyatına göre gayet iyi bir ürün yanlız diger ürünlerde mikrofon özelliği  olup bu üründe  olmaması çok yanlış bir durum bu durumdan dolayı ilk defa magdur oldum??????,Tarafsız
Beğendim çekiş gücü güzel günlük kullanım için ideal bir süpürge,Olumlu
elimde yüksek  gbli glash olsun diyosan al hızı  3.0 yakın  gibi çok  iyi değil,Tarafsız
Çok fazla şu kaçırıyor olması dışında gayet güzel bir ürün,Tarafsız
"0 mb ile 10-15 mb arasında zigzag çizerek kopyalama yapıyor. NTFS, FAT her türlü formatlayarak denedim ama sonuç değişmedi. Hayatımda ilk kez bu şekilde bir yazma olayı ile karşılaşıyorum.",Olumsuz
"Ürününü performansı iyi yanlız hortum ve fırca aparatları çok dayanıksız
hepsi buradadan aldım ve bir yılı dolmadan ortum ve fırça aparatları tamamen döküldü. (hortumda kopma meydana geldi, fırca aparatları kırıldı)
almak isteyenlere duyurulur.",Tarafsız
Jak girisi arizali cikti.Urun degisimi bekliyorum,Olumsuz
sorunsuz geldi şimdilik çok güzel cekiyor fiyata göre güzel makina,Olumlu
hayır beyenmedim yazılan emiş gücü ile alakası yok,Olumsuz
"İstediğiniz her şeyi yapabiliyor ister çırpın ister doğrayın , sesi rahatsız edecek kadar çok değil diğer blendırlara göre ve pratik kullanışlı olmasını seviyorum. Keklerim sayesinde daha fazla kabarmaya başladı",Olumlu
"Kesinlikle mükrmmel. Çekim gücü çok iyi. Aparatları çok kullanışlı. Ürün
anlatıldığı gibi.",Olumlu
Bu ürünü almadan evvel arçeliğin K-3190 adlı makinesini kullanıyorduk ve çok memnunduk. Bu almış olduğumuz ürün tasarım açısından şık olmasına rağmen kahve köpürtme ve lezzet acısından beğenimizi kazanmamıştır. Urunu kesınlıkle tavsiye etmeyiz.,Olumsuz
daha ikinci çalıştırmada büyük hazne kırıldı. ürün çok  kalitesiz. kesinlikle önermem,Olumsuz
"Çok kalitesiz bir ürün uzun saç kesimi için aldım, ama kesmiyor saçı ileri doğru sürüklüyor, bıçağı çok kalitesiz. ucuz ürünlerden hiçbir farkı yok",Olumsuz
Çok beğendik,Olumlu
mangal kadar hızlı pişirmiyor.  tavuk etini 1 saati geçkin sürede pişirdi.  Fiyatına göre kullanışlı ürün.,Tarafsız
Ürün söylendiği gibi,Olumsuz
sadece mesaj yazarken 100 karakterin üstüne çıkınca çok kasıyor not yazarken olmuyor. beni rahatsız eden tek şey bu genel olarak memnunum,Olumlu
"Açıklamalarda sadece Nescafe Gold dediğine bakmayın. 2 yıldır kullanıyorum,Hiç nescafe gold kullanmadım. Çözünebilir kahve olması yeterli. Tavsiyem Davidoff kahve. Bulamazsanız Nescafe Parisien,AltaRica veya CapColombia kullanın. Normal nescafe de olur.",Olumlu
"Ürünün açıklamasında karbon filtre ve gider borusunun olmadığını ve
servisinde bunu fırsat bilip 25 TL ilk filtreyi 80 TL ye, 8TL ilk boruyu
20 TL satmaya çalışması ile karşılaşmak sıkıntılı bir durum. Ayrıca ürün
E sınıfı elektrik tüketimi yapiyormus bunu da satan arkadaş belirtmiyor.
Kargo şirketi paketi açık vaziyette getirdi. İçini açıp kontrol ederek
aldım mecburen. Başka marka olsa garantiniz bozuldu gibi bir sonuçla
karşılaşmam olasiydı. Sonuç olarak isini iyi yapan bir satıcı değil aynı
zamanda işini iyi yapan bir marka değil.  İyi günler.",Olumsuz
Uğur derin dondurucuyu guvenerek aldım  şuan bir sıkıntı yok ama dondurucu çalıştığı sürece elektrik kısılıyor geri gelıyor baznede şart atıyor sorun nedir acaba,Tarafsız
Ürünü ggıdıyordan aldım 1 kez bile kullanamadan çöpe attım çünkü ısınmıyor bile sakın almayın,Olumsuz
İlan hatalı yayınlanan ilandaki cihaz resmi oppo reno 2 ye ait üst model cihaz.Lutfen değiştirin.,Olumsuz
Ürünün çekiş kuvveti çok iyi. Ancak çok gürültülü.,Olumlu
Plastik yapısı çok kırılgan. Her an başına birşey gelebilir diye kutuda gezdiriyorum. bilseydin bu kadar ince ve kırılgan olduğunu almazdım.,Olumsuz
"Ürün iyi fakat fişe taktığımda elektirik kaçırıyordu elektirikçiye
götürdüm topraklama kablosu takılmamış  bu yüzdenmiş  üretim eksikliği
dikkate alınması gerekiyor",Olumsuz
"Ürünü aldım 2. ya da 3.ayında arıza verdi anakart yandı dediler değişti.Daha sonra çok sık TV izlemediğim için arıza yapması geç oldu da denebilir 2.arızası da gösterim yaparken sürekli boyut şu oldu diyerek otomatik görüntü boyutu ayarlamaya çalışıyordu daha sonra bu artmaya başlayınca en sonunda kapandı.Şu an 2.kez garantiye göndereceğim kullanıcı hatası filan olamaz çünkü ürün fabrikasyon üretiminde hatalı bazı serilerinde hata olmalı aynı uydu modelini Babamlara da aldık onlar 1,5 senedir kullanıyorlar arıza sorunu olmadı ama bilmiyorum arafta bırakıyor iyi mi kötü mü konusunda .

Başarılı bir makine olduğu gerçek ama malzeme bakımından zayıflıklar olduğu için sıkıntı çıkartabiliyor.
Otomatik güncelleme olayı mükemmel 
Görüntü kalitesi mükemmel",Tarafsız
"Plastik , metal değil, orijinal değil, sadece Huawei çantası ve içinde çok kötü bir ürün",Olumsuz
almayın aldırmayın.hic ama hic begenmedim,Olumsuz
ürün güzel gerçekten ve kargo çok hızlı servisde anlayışlı fakat serbest aspiratör demirinin kesileceğini söyledi uymamış dolaba 25 TL para aldı ürünün çalışması falan iyi tavsiye ederim hem yerli biz üretiyoruz çok güzel,Tarafsız
"ürün zaten bilind,k marka model sorun yok amazzonda işini yi yapınca herşey on numara çok güzel",Olumlu
"Kargo ile herhangi bir sıkıntı yaşamadım.Kargo evime en yakın vestel
bayiine vestel bayi de evime getirip kurup garantisini başlattı.Anneme
hediye aldım makine gayet güzel temizliyormuş :) Önceki bulaşık
makinesinden daha sessiz çalışıyor.",Olumlu
hem hesaplı hem kaliteli,Olumlu
hayır beğenmedim ama parasına göre bu,Olumsuz
"kesinlikle memnun değilim,samsung olsun dedim,eşime aldım ama pişmanım,şarj olayı berbat 4 günü bulmuyor,ekran küçücük ve renksiz,dokunmatik hassas değil,görsellik yok ama ölçümleri denedim tutarlı,o yönü güzel,pembe istedikleri için aynı anda kızlarıma huawei honor 4 aldım,iyi ki pembe istemişler ve iyi ki samsung fit e de pembe ypkmuş,geniş renkli ekran,şarj desen 15 günü buluyor ki kızlar sürekli karıştırıyorlar,keşke eşime de alsaydım hatta fit e yi kenara atıp honor 5 almayı düşünüyorum,o derece memnun değilim yani,normalde çok uzun yıllardır samsung cuyum,telefonlar tv hep samsung ama bileklikde diğerlerini pek bilmiyorum ve huawei alın derim ya da samsung un üst modellerini alın,onlar belki iyidir",Olumsuz
"Philips markadan kötü ütü çıkmaz taki çok teknolojik yapana kadar. Bu o akıllı ütülerden değil neyseki ve performansı harika.

Akıllı olanlarını bu kadar sevmedik ondanda var boşa konuşmuyorum.",Olumlu
Cok hizli bir sekilde elimize ulasti ve performasindan cok memnunum. Tavsiye ediyorum.,Olumlu
ürün geldi paketi düzgün kargo yapılmış ama daha çlıştırmadık teşekkürler,Olumlu
urun iyi değil,Olumsuz
ürün çok güzel yorumum üste gözüksün diye 1 puan verdim :)) tavsiye ederim başarılı :)) denemenizi tavsiye ederim :)) bende mağazadan almıştım capitol teknosadan :)),Olumsuz
ürünler kalite ve çalışma yönünden iyiler.ama benim gibi sese karşı takıntılı iseniz almayınız. mouse ve kalevye sesli çalışıyor.,Tarafsız
Bu fiyata inanılmaz kaliteli bir bulaşık makinesi ben çok memnunum.,Olumlu
Ürünü 10.15gün önce aldım bugün kullandık kullanışsız bi ürün saçı kesmedi kırptı resmen bıçakları yeterince keskin değil,Olumsuz
ürün çok hafif sağa sola sallanıyor. idare eder.,Olumsuz
"Ürün harika. Arzum'un bu ürünü kendimde vardı. Arkadaşıma da hediye olarak aldım. İşe, okula giderken hemen sağlıklı karışımlar yapıp kapatıp gidebiliyorsunuz. Ayrıca motor kısmı küçük ve mutfakta yer kaplamıyor. Kullanımı ve yıkaması da çok kolay. Bendeki rengi kırmızı, arkadaşıma siyah aldım. Siyah daha güzelmiş:) Arzum markası da kaliteli bir ürün çıkarmış. amazzon ile ertesi gün elime ulaştı. Çok çok memnun kaldığım bir alışveriş deneyimi yaşadım <3",Olumlu
Teşekkürler Trendyol.,Olumlu
Robottaki parçlar rende vs çok plastik heran kırılabilir olarak duruyor şimdilik kullanıyorum bir problem yaşamadım,Olumlu
saat iyi fakat şarjı fazla gitmiyor,Olumsuz
Cook kullanisli bir urun,Olumlu
"Ürünü Babam için satın aldım, ben bile çok beğendim. Tam bir fiyat performans ürünü. Gayet hızlı bir arayüze sahip.amazzon ve kargo firması kolay gelsin kargo çalışanlarına çok teşekkürler.",Olumlu
"Olumlu yönleri: kısa sürede doğrayıveriyor

Olumsuz yönleri: başlık sürahiye zor yerleşiyor",Olumlu
"Harika vs diyen arkadaşların çoğu ya başka marka DENGİ monitörleri denememişler ya da çok para vermenin büyüsüyle çok iyi harika vs diyorlar. Türkiyeye gelmeden sahibi olduğum bu monitör daha bazı teknolojilerin oturmadığını ya da bu monitörle uyum sağlamadığını fark edememişler.Mesela HDR desteği, yersen HDR desteği. onca süredir kullandıktan sonra monitöre yorumum budur.Fakat alternatifi var mı diye soracak olanlara pekte alternatif monitör yok.",Tarafsız
ekranı çok kötü bilgisayari her açtığımda saat ayarı istiyor,Olumsuz
Satici ile ilgili degil urun cidden sorunlu ilk 15 gunluk kullanimda tas gibiyken sonra kendi kendine wifi atma koparma sorunu oldu sanirim wifi modulu sorunlu bu modelin bir kac kisi daha ayni sorundan yazmis suan benimki sorunlu garantiye gonderip mumkunse yenisi ile degisim isteyecem...,Olumsuz
Beş para etmez 6 ay sonra menüsü kilitlendi .0000 menü girişine girilmiyor.renk gitti.siyah beyaz gösteriyor. Servisi yok.ilgilenen yok . ----01 ancak puanı. Ses alt kısmı yok.5 dereceden başlıyor. Ve kislilmiyor aniden sesi kesiyor.verdiğim paraya yazık. Şimdi yeni alıcı almak zorundayım. Yazıklar olsun ithalatcisina.,Olumsuz
sensör yok sanırım. başınızı sağa sola çevirdiğinizde görüntü dönmüyor. indirimsiz fiyatı 200 olduğu için vardır diye düşünmüştüm,Tarafsız
Olumlu yönleri: Kullanışlı ve büyük,Olumlu
evetüdenedik pişirmesi iyi yorumu sonra yaptık,Olumlu
"bu fiyat aralığında makul bir ürün ,  çekişi çok güçlü sayılmaz idare
eder.  tek sıkıntı montaj ,  mutfak dolabını söktüm , aspiratorü yerde
monte ettim , aspiratörle beraber dolabı tekrar taktım.",Tarafsız
Çok güzel bir ürün memnun kaldım .,Olumlu
"Ürün güzel, kargo inanılmaz hızlı tavsiye ediyorum...",Olumlu
