ürün çok fazla gürültü çalışmak o hariç bir sorumak yok ,-1
ürün anlatmak gibi gelmek gayet iyi ,1
"uzun araştırmalarım sonucu tereddüt ederek almıştım ama iyikide almışım
hem şirin güzel ve kullanışlı çabuk ısınıyor güzel tost yapıyor herkese
tavsiye ederim  ,1",
sadece Lg G ile çalışmak kötü ve içeri girmek Işık engellemek ama küçük ve hafif fena değil ,0
King Canset almak servis memnun değil ve sürekli arz yapmak Çorum ilmek ,-1
çeyiz için almak güzel ürün ,1
avantaj hızlı çalışmak Br dezavantaj pil biraz az olmak Br Iphone almak için sebep aramak gerek yok ,1
 ,1 yönleri: Çekimi güzel kablosu kısa sesi normal fiyatına göre iyi ürün tavsiye ederim  
ürümek haftasonu arıza yapmak ummak ilgilenmek arkadaş ,0
çok sevmek almak titiz kullanmak rağmen ay bozulmak ,-1
ürün kırtlamak tamir götürmek şu amazon ne almak hep Trt çıkmak ,-1
"Ürün beklentimin altında kaldı kullandığım odanın derecesinde düşme
yok.Karşısında oturursanız serinletiyor diğer ucuz ürünlerden tek farkı
kumandası oluşu  ,0",
"Ürün kargo hizmeti sıfır ürünü getirdiler yola bırakıp gittiler ondan
dolayı bu firmadan almanızı tavsiye etmiyorum  Kargo şirketi dediği
bizim anlaşmamız kargo aracında teslim etmek size dedi beni mağdur
ettiler ürünü yola bırakıp gittiler  ,-1",
iç biraz küçük ama çok kullanmak ,0
çeyiz almak daha kullanmak ama iyi görünmek ,1
Sinbo en iyi ürün bence ,1
"ayaklar sağlam deil  ses cikiyor ve oynuyor  iade ile urasmak istemedim
icin yenisi aldim  ,-1",
iyi çekişmek Gu ses yüksek ,1
"farklı yanan lpg 
kısık yanan dogalgaz olmalı  ,-1",
"Gri krema!!! istiyorsanız bu ürünü satın alabilirsiniz
Evet gri krema  hani şu bulaşık makinesinde oksitlenen alüminyum parçaların boyadığı kremalardan. Alüminyum oksitlenmesinin insan sağlığına ne kadar zarar vereceği hakkında şimdilik hiçbir bilgim yok. Ama araştıracağım  sağlık Bakanlığı'na da danışacağım  Kenwood'a da yazıp sattığınız ürünün sahte olup olmadığını da soracağım. Reklamlarında bol bol övülen ve her parçasının bulaşık makinesinde yıkanabilir olduğu anlatılan ürün parçaları ellerinizi boyayacak kadar oksitlenmiş olarak çıkıyor makineden. Elinizde yıkayarak hemen kurulasanız dahi  daha sonra yumurta aklarını çırptığınız da yumurta aklarınız için ekstra boya maddesine ihtiyaç duymuyorsunuz  siyaha yakın gri oluyor! Özürlü ürün için iade hakkınız da yok maalesef  iade kabul edilmiyor. Başvurduğunuz zaman ""teknik servis""e götürmeniz tavsiye ediliyor. Ürün bozuk değil  yanlış anlaşılmasın  çalışıyor. Her ne kadar tam gürültü ile çalışsa da  çırpma görevini yerine getiriyor. Yalnız bir sorun var  acaba kim oksitlenmiş alüminyumdan gri yumurta aklarını yemek ister?  ,-1",
tek Kelim harika bir ütü ,1
teşekkür ,1
ürün güzel hızlı sevkiyat ,1
ürün hasar gelmek ,-1
ürün gayet iyi ,1
Watt olmak hak vermek mükemmel çekişmek Gü ,1
oldukça kullanmak ve pratik bir ürün renk de ayrıca beğenmek ,1
ürün sorumsuz ve tam anlatmak gibi ,1
ürümek kutu yırtık sanki önceden açmak gibi ,1
orijinal kulak değil kalite ,-1
"dokunmatik hassasiyeti çok iyi.aşırı yüklenmiyorsanız ısınma ve kilitlenme olmuyor.
pil performansı iyi.foto kalitesi iyi.  ,1",
gayet güzel bir gün bu fiyat daha ne çok beğenmek ,1
bekar ve tek yaşamak için ideal buzdolabı ofis tip dolap yerine tercih etmek ,1
"Ürünü direk kutusu ile kargoya vermeniz hiç hoş değil hediye olarak
aldığımı düşünürseniz üzerinden kargo etiketi ve o poşeti sökmek  
ayrıca ismini yazıp rengini yazdığınız etiketi düzgün bir şekilde
çıkarmak pek  mümkün değil   paketleme harici teşekkür ederim  ,0",
"ürün güzel  sadece sesi  biraz  fazla  fellah köfte yaptım
denedim kenarlarında kalanı mecburen kaşıkla aşağıya doğru almanız gerekiyor  ,1",
iki tane yarım ekmek sığmak rahatlıkla iç granit ve en güzel hafif ,1
"ürün anlatıldığı gibi kullanışlı is görür fakat kargodayken sanırım bi
ayağı kırılmış onun icin iade etmek istemedim.  ,0",
"online oyun oynuyorsanız yetersiz kalacaktır  her zaman oynadığım oyunda
haritalar bu modeme geçtiğimden beri geç yüklenmeye başladı ve bu çok
can sıkıcı bir durum.  ,-1",
"GÖNDERİLEN AMBALAJ KUTUSU ÇOK ESKİ SANKİ YILLARCA KALMIŞ VE BİRKAÇ KEZ
KULLANILMIŞ TA SONRADAN BANDROL YAPIŞTIRILIP GÖNDERİLMİŞ. ÖYLE BİR
GÖRÜNTÜ KÖTÜ.  ,-1",
çok ses çıkartmak tıkır tıkır rahat memnun değil ,-1
ürün çok güzel sevmek sevmek kullanmak kesinlikle tavsiye etmek hiç bir sorumak yok ,1
"32 gb büyüklüğünde verim kayboldu. disk korumalı hatası veriyor. sandisk
denen bu illetten uzak durun.  ,-1",
 ,1 yönleri: Param olsaydı keşke alsaydım.  
değmek çok iyi değil tünel etkimek hissetmek derece var ama bu fiyat idare etmek ,0
iş yerine almak bardak sıcak su kâtip karışmak fark yok hiç memnun kalmak kullanmak ,-1
"özellikle sütle yapılacak kahvelerde sütü önceden dışarı çıkartıp ılık
olmasını sağlarsanız sıcak kahve içme şansınız olur. zaten tüm
çeşitlerin lezzeti o kadar farklı ki evde bu lezzeti yakalamak imkansız.
sonuç olarak kahve sevenler için tavsiye ederim.  ,1",
Kumtel Ks I işitmek ,-1
eşit ora parçalamak üst iri kalmak alt pür hal gelmek ,-1
hayır ürün kırık olmak gelmek ,-1
ürün sağlam hızlı kargo ama paketlemek zayıf o hariç memnu teşekkür ,0
"eger farkli bir renk geleceğini bile bile siparis edecekseniz siparis
edebilirsiniz.Urunde hiçbir sıkınti yok fakat istedigim renk gelmedi  ,-1",
 ,1 yönleri: çok fonksiyonlu sessizliğide müthiş  
Harddisk almak anakara bağlamak için kablo göndermek ,0
vaat etmek teslimat sürmek çok sonra gelmek ve ürün çalışmak ,-1
iyi bir satmak gibi paketlemek konu biraz daha özenmek göstermek ,-1
çekişmek Gu çok kötü daha taksit bitmek mecburen kullanmak ,-1
hafta defa kullanmak nisa gibi almak ürün haziran orta bozulmak ,-1
kullanmak çok iyi ,1
çok kullanmak ,1
"Ürün elime ulaştı
önce artılar

İçerikler güzel
Hız idare eder
TV'yi Smart yapması ihtiyaçları karşılıyor

eksiler

Ürün yarım saatten sonra sesi kaydırıyor
Hızı belirgin seviyede düşüyor
Satıcıya sorunu bildirdim ilgili davranmadı
Servisi aradım ürün arızalı dedi göndermemizi istediler.
Görüntü kalitesinden çok şey beklemeyin güzel sayılabilir
ısınınca görüntü kalitesi de bozuluyor.  ,0",
iyi mark iyi ürün ,1
dk çalışmak dk beklemek beklemek sürmek çalışmak ızgara soğumak ,-1
etmek Gu yok çekmek toz motor Bolu çıkmak ,-1
"ürün güzel ancak başlıklarını çok begenmedm. süpürgenin arka filtre
bölümünün kapaginda küçük bir kırık olmuş gelirken mi oldu önceden mi
vardi bilemem makinasiz kalmak istemediğim için çok umursamadim  ,0",
uzun zaman takip etmek ürün orjinal ,1
ses sıfır telefon hoparlör aynı yüksek yalnızca kalite iyi ,-1
çok geç pişirmek ,0
 ,-1 yönleri: Firma ve gitti gidiyor tarafından tarafıma bildirilen takip kodu ile aldığım ürün adres ve kişi bilgileri tamamen farklı. Firmaya ulaşmak çok güç. Gitti gidiyor üzerinden yazılan mesajlara cvp mümkün olan en uzun sürede geliyor ve bildirimleri tamamen hatalı. Firmaya kargo şirketinden aldığım numara üzerinden ulaştım. Gönderilmememiş hala depolarında olan kargoyu gönderdik diyorlar. Kargo şirketi ile yapılan görüşmede  
yan od bir alt katmak devam kopmak o dış Ethernet bağlantı güzel ,-1
ürün gayet Başar ,1
fena değil ,1
daha önce kullanmak mark kıyaslamak iş Görür ,-1
"1 gün geç verildi ve paketleme sıfır hiçbirsey sarılmamis kutunun
üstünde ezik vardı inşallah bişey olmamıştır  ,0",
ürün erken gelmek paketlemek güzel indirim güzel teşekkür herşey için ,1
"Özellikle resmini çektim görmeniz işin.Ürünün içinde sanki kalem
batırılmış gibi darbeler var.Alt plastik tarafı kahverengi olan yeri
ayrık şekildeydi onuda kendim oturttum.Anlıycanız defolu üründü ve
memnun kalmadım.Geri iadede etmiycem ama bir dahada bu mağazadan bir şey
almam.Benim görüşlerim bunlar.  ,-1",
ürün almak sonra sorumak çıkarmak nasıl iade etmek yâd değişim yapmak ,-1
çok memnun kalmak çok hafif oyuncak gibi ama çekmek Gu çok güzel ,1
ürün iyi ama kum seçenek yok sabit menü var mod çok eksik ,-1
sipariş etmek ürün Ml imek fakat el geçen ürün Ml ,-1
koku için amenna hoş ama kalmak değil diğer markalamak var en az saçmak için tercih etmek ,-1
"Fena değil. Taşınabilir sürümün kasalı hali. Yazılım gelip duruyor ama
180'de bıraktım ben  deneme sürümleri tam randımanlı  olmuyor. Günlük yetiyor.  ,0",
çok güzel ürün ,1
evet memnun kalmak ,1
"Makine gelmeden önce Vestel tarafından bize aramışlar  eve gelip
makineyi kurmuşlar  garanti bilgileri de almışlar.  ,1",
"Hoparlör kablosu kısa geliyor bilgisayar masasına ses çok net berrak
ama çok kaliteli birşey degil kulaklık takamıyorsunuz ürün resimde büyük
gözüküyor ama küçük  ,0",
böyle güzel çekmek sanmak teşekkür ,1
ürün kullanmak tırnak bozulmak ve aşırı ısınmak yapmak her anmak devre yanmak uzak duru bu ürün ,-1
"Sıfır diye aldım tozlar içinde geldi. Acelem olduğu için iade etmiyorum
ama mağazayıda önermiyorum.  ,-1",
fiyat performans çok alt demek kalite plastik ,-1
"ürün kesinlikle 5 yıldızı hak etmiyor. bildiğiniz plastikten yapılmış.
en basitinden yerdeki küçük şeyleri süpürmek için. çok şey beklemeyin
üzülürsünüz. black&decker in bu  kadar düşük kalite ürün üretmesi şaşırtıcı.  ,0",
basmak aymak yok kalite iyi basmak aymak yok ev her zaman dinlemek ,-1
almak değmek ,1
ürün güzel beğenmek tavsiye etmek boşamak fazla par harcamak ,1
"Tasarımı güzel henüz çalıştırmadım büyük tost makinesi isteyenler
almasın benim için boyutu ideal. Hızlı kargo teşekkürler  ,1",
çok ağır değil kullanım ve performans çok güzel ,1
"Mağaza ile ilgili hiçbir sıkıntım yok  fakat ürün baya kötü. Renkler
aşırı soluk ve görüntü kalitesi yerlerde. Saatlerdir belki bir çözümü
vardır diye uğraşıyorum fakat monitörün kötü olduğunu kabullendim az önce.  ,-1",
ürün gelen kısa şarj kablo Soruklu kapalı paket ve orjinal gelmek ,0
güzel bir ürün beğenmek ,1
hafif ve çok hızlı ısınmak çok memnu ,1
ön kamera bulanık ,-1
daha kullanmak ,0
çok ürün araştırmak bu ürün tek Kelim harika ütü yapmak artık zevk hal gelmek teşekkür Media market ,1
dün sipariş girişmek yapmak şu anmak sipariş sayfa gözükmek yardımcı olmak mı ,-1
"ara ara bağlantı kopuyor. 
ışığı yeşilden kırmızıya dönüyor.
tplink bizden kaynaklı değil diyor.
VDSL modemi yenilemek için almıştım.
eski modeme geri döndüm.
ben  bu üründen memnun kalmadım.  ,-1",
aşırı dandik hafta çöp gitmek ayaklamak sağlam değil var yazık vermek par ,-1
kargo daha el geçmek ürün enteresan ,-1
pub oynamak ,0
Tl yemek almak kampanya uygun fiyat de ideal gayet ağır sağlam ürün ,1
fiyat performans olmak tatmin etmek uygulamak artmak daha keyif Olucak ,0
fazla beklenti yoksa almak ızgara denemek tost performans eh işte ,0
ürün iyi kargo geç vermek ,-1
ürün gayet güzel fiyat olmak ta Uygu sadece kargo biraz uzamak ama yine de memnu ,1
"Ürün güzel şık özellikle rengi çok hoş kaba durmuyor ve hemen ısınıyor
kolayca temizleniyor.  ,1",
"Ürün çin malı menüsü karışık kullanımı çocuklar için zor bence bu fiyata
ürün pahalı  ,0",
ürün performans güzel ama ürümek deforme mevcut ,-1
yorum bakmak almak çok iyi gerçekten tavsiye etmek ,1
makina arzu almak çok memnun kalmak ve yine tercih arzu ürün kalite motor Gu çok iyi ,1
maalesef çok iyi değil kalite bu fiyat oldukça yüksek ,-1
ne yapmak yapmak içindekiler alt akıtmak kapmak ve plastik aslında fena değil ama sanmak ürün genel sorumak ,-1
mükemmel çok memnun kalmak ,1
ürün hızlı kahve yapmak ama kahve köpük yapmak ,0
Nitro Conde almak beş gün bugün defa F arıza vermek resen Led ama Kaf sorumak işaret bırakmak ,-1
uygun fiyat gayet güzel ,1
beğenmek bir sıkıntı yaşamak güvenilir satmak ,1
ürün kalite ve tedarik sürmek kısa çok memnu ,1
evet beğenmek ,0
bozuk çalışmak ,-1
güzel ürün mağaza güvenilir ,1
"Evet telefon çok güzel kızım için almıştım. Çok beğendi. Oldukça
kaliteli. Tavsiye ederim.  ,1",
ürün orjinal değil Tl çöp atmak ,-1
paketlemek çok kötü için ürün kırık gelmek geri iade sorumsuz olmak almak ,-1
paketlemek güzel hal ürün kırık gelmek hayal kırık ,-1
ürün ölçü olmak geri göndermek ürün kabul etmek kesinlikle almak ,-1
fiyat göre kasmak çok iyi fakat çok şey beklemek kulak hiç baş yok ,0
Yıldır kullanmak harika tek Kelim ,0
ürün gibi gelmek kalite iyi pişirmek ,1
renk mutfak aramak bir ton işlev gayet yeterli memnu ,1
"Ürünü doktorum önerdi ve fiyatı piyasadan uygun geldiği için bu
mağazadan aldım fakat kutusu yırtılmış ambalaj açılmış şekilde geldi.
(kargo kaynaklı değil öncesinde yırtılmış paketi çok güzel sarılmış
kargoda yırtılmadığı belli) Bİr daha bu satıcıdan ürün temin etmem.
Bunlar kişisel ürünler hijyene önem verilmeli. ambalajı ilk açan alıcı
olmalı satıcı değil.!  ,-1",
ay bozulmak ama Efsane performans ,-1
"sorun görüntü kalitesi  ölü piksel değil. Bu açıdan sorunsuz ürün.
Ürünün mekanik tasarımı tamamen rezalet. akrobatik tasarım yapacağım
diye saçma sapan bir ayak tasarımı yapmışlar. ekranı kullanmak için öne
eğdiğinizde  yaklaşık yarım mt masanızda yer kaybediyorsunuz. ekran
gözünüzün önüne beliriyor. teknik verilerine bakmaktan bu detayı
atlamışım. bilseydim şayet kesinlikle almazdım. sizde almadan önce bu
konuyu değerlendirin. Masanızda koyacağınız yeri iyi etüd edin. ikincil
olarak  bu kadar pahalı saçma sapan ayak tasarımına para harcanmış bir
üründe  hoparlör olmaması çok ilginç geldi bana.30 tl ye ikinci el
hoparlor aldım. benim emektar benQ2455 de bile vardı.  ,0",
fiyat uygun bu fiyat almak en güzel blender tavsiye etmek ,1
" ,1 yönleri: ürünün çekiş gücü iyi

 ,-1 yönleri: toz torbası küçük olduğu için her odayı süpürdükten sonra torbasını temizlemek gerekiyor  ,0",
on numara beş yıldız düşünmek almak ,1
"Ürünü kendim kullanıyorum  bunu da anneme aldım. O da çok memnun. Gerek
çekiş gücü  gerekse kullanım sırasındaki ses düzeyi(adeta bir elektrikli
süpürge için sessiz denebilir) çok iyi. Çekiş gücü ise mükemmel  sonuçta
4A performans ürünü. Herkese tavsiye ederim.  ,1",
bu süpürge almak çok pişman keşke almak ilk gelmek çekmek şimdi hiç bir saçmak kıl bile çekmek ,-1
görüntü olmak ve malzeme olmak öyle çok sağlam ve kalite benzemek fakat çekmek Kuvvet iyi gibi ,0
"çok teşekkürler ürün orjinal paketlem güzel fakaaaat  kargoda
karşılaşılan teslim süreci çoook uzun ve sistem üzerinden otomatik
olduğu için kargo farklı ile gitmiş ve daha sonra muğla ve dalamana
gelmiştir.Bu teslim sürecinde mağza iletişim çok mükemmel idi.Kargo
şirket sıkıntılı. Herşey için teşekkürler...  ,0",
se fazla dolmuş kullanmak devam etmek sağlam çıkmak ,1
çok güzel ve kalite ,1
memnun kalmak ,0
şu motor gibi çalışmak satmak firma aramak sonra karmak vermek tabiî ulaşmak iyi düşünür ,-1
çok güzel ,-1
ürün beklenti karşılamak gayet güzel ,1
çok iyi bir ürün beğenmek tutu hız güzel kullanmak ,1
 ,1 yönleri: Kibar güzel bir makine  
 ,1 yönleri: ürün ambalajlımı  
çok memnu kalite bir çaydanlık tavsiye etmek gayet kullanmak özellikle fark sıcaklık aymak olmak ,1
kullanmak ama gerçekten küçük ,1
hızlı kargo sorumsuz işlem süreç boyunca bilgilenmek çok iyi teşekkür amazon Türki ,1
gelmek ki ürün el ,-1
"Yerli markaların satış sonrası hizmetinden yaka silktim. Ürün güzel ama
kurulum için altı gündür bekliyorum. Vestel hariç yerli hiçbir ürün
satın almamaya karar verdim. Üstüne biraz koyun  Bosch veya Vestel alın 
anında kurulumu oluyor.  ,0",
bir ay olmak bozulmak ,-1
güzel kullanmak ütü ,1
cihaz arıza gelmek çalışmak maalesef ,-1
ürün süper çok memnun kalmak teşekkür etmek ,1
fena değil iş Görür ,0
her şey resim ,-1
"ürün geldikten 1 ay sonra arızalandı  garantide olduğundan dolayı onarım
bedeli çıkmadı fakat servis ücreti ödemek durumunda kaldık  yani ürün
+48 liraya geldi.  ,0",
berbat almak daha ay olmak bozulmak şu anmak hiçbir iş yarmak pişman o almak ,-1
bu ürümek incelmek yorum göre karmak vermek ,1
"paketleme çok kötü ve zarar görmüş kutu yıpranmış sanki ikinci el gibi
paketlenmiş ve motoru kapatan plastik kırılmış parçalar kalitesiz.  ,-1",
gibi kalite bir ürün ,1
"Ürün iyi olabilir ama servis berbat  adamlar artist. İklimsa nasıl böyle
servislerle çalışıyor anlamadım. tehtid falan ediyorlar. Sakın
internetten almayın  taktırana kadar çok uğraşırsınız.  ,-1",
hayır çünkü ürün el ulaşmak ,-1
almak gün sonra bozulmak vermek par yazık ,-1
"Ürün kendi kutusu ile gönderilmiş ama içinde ürünü koruması için köpük
olmadığından kargo aşamasında sağa sola çarptığı için yamuk geldi  zaten
ürünün kalitesini bundan tahmin edebilirsiniz  bir köpük koyma
zahmetinde bulunmamışlar. Ama geri gönderme ile uğraşmak  istemediğim
için o haliyle kurdurdum. Yetkili Servis dedikleri siradan bi tamirci
ile anlasmislar onlar kuruyorlar ve oldukça acemiler kurarken ürünün
baca kısmına gelen yeri birbirine vidalama aşamasında yamulttular  artik
elle ne kadar düzlenebilirse düzlemeye çalıştılar  aradığımın ertesi
günü gelip monte etme sözü  verdiler ama o gün gelmediler.. ertesi gün
defalarca telefonla arayarak güç  bela getirttim  bide her aradığımda
adresi yeniden istemeleri ayri bi sinir bozucu durum  işlerine olan ilgi
bu yani.. Ürün ilk bakışta bile bir cazibesi yok  kalitesizliği her
haliyle kendini belli ediyor. çekiş  gücünü yemek yapınca anlayacaz. ev
sahibi ucuz olsun dediği için bu markayi istemeden almıştım  ama kendime
alacak olsam kesinlikle geri gönderir başka kaliteli bişey alırdım 
benim tavsiyem imkaniniz varsa başka kaliteli markaları tercih edin..  ,-1",
"almadan önce çok araştırdım ama açıkcası beklentilerimi pek karşılamadı 
kanal geçişleri 1 sn üstünde  görüntü iyi ama menü yetersiz  oturulmayan
odada kullanacağım için iade ile uğraşmadım. Ancak bu fiyata bu
özelliklerde hd alıcıda çok az.  ,-1",
şarj adaptör takmak şarj yâd cep şarj bozulmak diye tedirgin ,-1
idare etmek hemen ısınmak iyi köfte denemek pişirmek fakat lezzet vermek aman aman da iyi ,0
ürün gelmek ,-1
 ,-1 yönleri: hoşuma gitmedi. Rezistanının gözükmesi  tedirgin etti beni. Çocuklar vs dokunur bir şey olur. Yok sevmedim.  
"Karaca keşke fiyatlarla oynayıp satma derdine girmese ve gerçekten paraya kıyarak müşterilerin ürünlere verdikleri paraya tamamen değdiğini düşündürmek istese. Ürünü 2 mayısta sipariş ettim ve tahmini teslimat tarihi 20 mayıstı. Birkaç gün geçtikten sonra mesaj attım ve sorunun ne olduğunu öğrenmek istedim ama erkesi gün kapıma getirdiler zaten. Yanlış hatırlamıyorsam 7-8 mayıs gibi teslim aldım. Tek yapmam gereken şey aramaktı (neden?) . 

Ürünü aldığımda fiyatı İNDİRİMSİZ 1299 TL idi. Aldıktan bir yada iki gün sonra fiyatı 1499'a çıkarıldı. Şuan ürünün asıl fiyatını 2940 TL olarak yazıp ilgi çekmek ve satmak için %49 indirim varmış ve indirim sonrası 1499'a düşmüş gibi gösteriyorlar buna kesinlikle kanmayın. Açıkçası Karaca gibi kaliteli bir markanın böyle saçma taktiklerle kendi müşterilerine oyun yapması beni çok rahatsız etti. 
Ürünün kendisi gayet güzel  yumurta beyazlarını kısa sürede köpürtüyor  hamuru 5 dakika kadar fazla uzun sürmeyen bir zamanda yoğuruyor gerisini siz topluyorsunuz. Çelik hazne gerçekten geniş ve kaliteli fakat bir kulp eklense harika olurdu. Kıyma çekme aparatını denemedim fakat kaliteliye benziyor  ürünün tüm aparatları paslanmaz çelik anladığım kadarıyla. Uygun fiyatının yanında yerli olması hoş ve bence böyle güçlü bir makine diğer markalarla yarışmaya başlamalı.
Özellikle hamur yoğururken un haznenin etrafına dağılıyor ve toplamak biraz zaman alıyor  Kitchenaid gibi sonradan alınabilecek cam hazne  çeşitli aparatlar ( makarna kesici açıcı aparatlar  sucuk sosis içli köfte sıkacağı   marenciye sıkacağı  meyve sebze doğrayıcı rendeleyici aparatlar  dondurma yapma haznesi...)  gerçekten makineyi çok ünlü ve güçlü yapabilecek fikirler. Mutfak şefine ihtiyacı olan fakat kitchenaid veya kenwood'a yüksek fiyatlar veremeyecek olanlara tavsiye ederim. Ama yüksek bir ihtimal Karaca'dan uzak duracağım. Hiç yakışmadı size.  ,0",
bu fiyat değmek mi buz kırma zor biraz daha üstüne koyun iyi bir makina alınmak ,0
çok kullanmak ve kalite ,1
ürün beğenmek ,1
ürümek fiyat ve performans çok iyi ,1
ürün çok araştırmak ve en uygun fiyat Media mark Bulduk ve hemen almak ürün çok ürün gelmek gelmek denemek ,1
çok çabuk kendi kendi kablo Tus ve mikrofon bozulmak ,-1
"Bunca yıldır pc kullanıcısıyım açık ara en kötü mouse deneyimim bununla
oldu. Her şeyden önce denge diye bir şey yok. Pıtır pıtır sağa sola
oynuyor mouse. Oyun oynamak falan imkansız. Cs go da adama aimi
koyuyorum sol tıka basmamla mouse sağa sola oynuyor. İlkokulda sıra
sabit durmaz da yazı yazamazsın ya aynı onun gibi. Hadi onu sıranın
ayağının altına kağıt parçası koyarak düzeltebiliyorduk peki ya bu?  ,-1",
parlak olmak Bird daha üst model olmak tercih etmek ,-1
"Kasanın arka kapağında çökme var. Kargoda mı oldu yoksa zaten var mıydı
bilmiyorum ama zaten çok bekledim uğraşamayacağım. Onun dışında kasa güzel  ,-1",
gibi ürün ,1
ana kart biraz geç başlamak Asus logo uzun sürmek görmek hızlı Boot etmek ,0
güzel ve uygun fiyat ,1
"ürün yazıldığı gibi doğru ancak.. TKGS yokmuş. ben olmamasına hiç
ihtimal vermediğim için bakmamıştım. benim hatam diyebilirim ama next
gibi bi markada olmamasına ihtimal vermiyordum.. Bilseydim almazdım..  ,0",
cumartesi akşam sipariş vermek pazartesi el geçmek çok hızlı kargo teşekkür ,1
süpürge iyi fakat çabuk dağılmak maalesef ,0
ses kalite çok memnu ama iki aymak tek kulak bozulmak çöp gitmek ,0
çok güzel bir ürün hemen fiş taktik kullanmak ,1
"Ürün ihtiyacımızı karşılamadı. Geldiği gibi iade talep ettim. Önce kargo
almaya gelmedi. 10kere aradıktan sonra aldılar   bu sefer mağaza iade
talebini ürün elime ulaşmadı diye reddetti. Üstelik ürünü aldıkları
bilgisini kargodan aldığımız halde. Çok üzdüler bizi.Hiö önermiyorum.  ,-1",
küçük olmak Rame çok hızlı ve güçlü ,1
düşünmek almak harika bir bürümek kesinlikle tavsiye etmek ,1
evet güzel ürün benzemek ,0
Başar bir ürün memnun kalmak ,1
almak arkadaş tavsiye etmek muhatap dâhi bulmak ,-1
Apple Ipad ile çalışmak sürekli çağrı kapanmak neden ,-1
cihaz güzel bilmek Macbook Pro ,-1
"üründen çok memnun kaldım ancak  direk ürün kutusu ile gönderilmiş 
geldiğinde kutuda ezilme vardı  hemen kontrol ettim makinede bozukluk
var mı diye ama sıkıntı yaratmamış. ek bir ambalaj beklerdim. bunun
haricinde sıkıntı yok.  ,1",
ürün güzel ufak ,1
düğmek basmak yanmak bir Led olmak iyi olur birkaç Sn sonra ses gelmek başlamak çalışmak anlamak ,0
ürün anlatmak gibi yüksek fiyat ürün almak istemek için ideal ,1
 ,1 yönleri: F/p ürünü iphone 7 den geçtim alışmam bir kaç sürdü eşime kayınpedere de aldık. Kendinizi fotoğrafçı hissettirecek bir kameraya sahip. İşlemcisi cok hızlı. Almak isteyenler bence hiç düşünmesin  
almak hafta olmak şu sızdırmak başlamak ,-1
fiyat göre gayet kullanmak tavsiye etmek ,1
kulak ara sımak rahat etmek derece cızırtı gelmek ayrıca kulak çok rahat etmek ,-1
 ,-1 yönleri: Kumtel ve tedarikci firma kötü tavsiye etmiyorum  
alt kısım bazen su soğuk tam kaynatmak gibi o güzel ,0
"fiyatına göre bence gayet güzel bir ürün 2 gün içinde elime ulaştı ve
ilk denememizde gayet memnun kaldık. Belirtildiği gibi kapak pek uzun
ömürlü değil ama geri kalan noktalarda gayet güzel tavsiye ederim.  ,1",
telefon gün sonra arıza yapmak fakat amazon ben mağdur etmek koşu şart iade almak ,1
okul için almak bir ürün aynı anmak kişi rahatlıkla yetmek ve çok kalite tavsiye etmek ,1
ürümek teslim konu Hepsiburada teşekkür etmek çok hızlı bir şekil el ulaşmak ,1
firma hızlı ve kalite alışveriş için çok uygun fiyat avantaj sunmak ,1
ürün beğenmek mağaza geri göndermek hal mağaza ısrar geri almak ,-1
bir yorum daha yapmak ürün ker kullanmak ikinci bozulmak şimdi hiç çalışmak tavsiye etmek ,-1
cam kırık gelmek ,-1
ürün beklemek çok daha iyi çıkmak ,1
aile boru değil tek kişi için uygun plaka granit olmak daha sağlık ,1
iyi ürümek ağız kısım biraz itina göstermek sıkıntı yapmak ,0
ürün sade kanal geçmek çok yavaş kalmak her şey mükemmel ,0
ürümek başlık kesinlikle oturmak sınır hasta ,-1
gecikmek başlamak nasıl iptal etmek ,1
iş görü kalite ,1
her gün sevmek kullanmak ,1
ürün fiyat göre gayet güzel ve sağlam ,0
"Ürünü daha denemedim  umarım kalitelidir. Kargolama süper  hatta aşırı
belki de  aç aç bitmiyor  sarmalama haliyle ürünün 5 katı görünüyor  o
kargoyu 5 katlı apartmandan aşağı atsan bile birşey olmaz ürüne.  ,1",
güçlü bir pişirmek değil ,-1
"kulplari ve kapagindaki plastik biraz basit ve kopacak kirilacak gibi
duruyor. kapak ilk cok sertti sonrada cok oturmadi vs. keske kapagin
heryeri celik olsaydi iyi olurdu  ,0",
tam istemek gibi ,1
bir ay hâlâ göndermek ,-1
telefon uğunmak fiyat özellik iyi ama kullanmak ve materyal çok dandik ,0
ürün beklemek gibi güzel ertesi gün el ulaşmak çıkmak hızlı ,1
maalesef ürün henüz gelmek nasıl beğenmek ,-1
bu telefon ne Tl merak etmek almak bir hata etmek o zaman Tl imek borç bitmek telefon bitmek ,-1
"ürün fiyatına göre çok iyi bence. kahvesi de gayet lezzetli oluyor.
mağaza ürünü gayet güzel paketleyip kargolamış. teşekkürler  ,1",
gündüz dışarı Güneş olmak bile ekranmak görünmek ,-1
beklemek daha iyi ,1
on numara beş yıldız anlatmak gerek yok al kullanmak mal temiz sağlam ,1
"urun fena degil  bir ipad gibi degil tabiyki gunluk kullanim icin uygun.
cok birsey beklemeyin. cicuklar icin ideal  ,0",
görüntü kalite ben tatmin etmek ,0
yorum bakmak almak tam olmak istemek performans görmek açıkçası veya beklenti çok yüksek bilmek artık ,0
fiyat çok uygun ve Gu gayet yeterli çok memnun kalmak ,1
